QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
6839631,2,1835154,342471,35,150,2.4,40,3,60
7035903,39,1835154,342471,36,150,2.4,40,3,60
7232283,56,1835154,342471,37,150,2.4,40,3,60
7428748,30,1835154,342471,38,150,2.4,40,3,60
7625032,56,1835154,342471,39,150,2.4,40,3,60
7821520,56,1835154,342471,40,150,2.4,40,3,60
8017891,2,1835154,342471,41,150,2.4,40,3,60
8214173,56,1835154,342471,42,150,2.4,40,3,60
8410568,56,1835154,342471,43,150,2.4,40,3,60
8606996,2,1835154,342471,44,150,2.4,40,3,60
8803279,56,1835154,342471,45,150,2.4,40,3,60
8999726,56,1835154,342471,46,150,2.4,40,3,60
9196014,2,1835154,342471,47,150,2.4,40,3,60
9392378,31,1835154,342471,48,150,2.4,40,3,60
9588729,2,1835154,342471,49,150,2.4,40,3,60
9784956,56,1835154,342471,50,150,2.4,40,3,60
9981240,2,1835154,342471,51,150,2.4,40,3,60
10177493,56,1835154,342471,52,150,2.4,40,3,60
10373564,56,1835154,342471,53,150,2.4,40,3,60
10569747,56,1835154,342471,54,150,2.4,40,3,60
10765981,2,1835154,342471,55,150,2.4,40,3,60
10962029,2,1835154,342471,56,150,2.4,40,3,60
11158281,56,1835154,342471,57,150,2.4,40,3,60
11354462,2,1835154,342471,58,150,2.4,40,3,60
11549962,56,1835154,342471,59,150,2.4,40,3,60
11745466,56,1835154,342471,60,150,2.4,40,3,60
0,0,0,0,0,150,5,160,3,60
0,0,99125,17404,1,150,5,160,3,60
1387534,35,477031,291755,2,150,5,160,3,60
3145007,52,747108,480538,3,150,5,160,3,60
4902306,37,935800,621005,4,150,5,160,3,60
6659626,48,1129257,772451,5,150,5,160,3,60
8416795,48,1324679,943809,6,150,5,160,3,60
10173772,33,1485051,1095829,7,150,5,160,3,60
11930093,32,1680065,1288163,8,150,5,160,3,60
13685978,46,1893159,1501032,9,150,5,160,3,60
15441789,33,2118523,1726396,10,150,5,160,3,60
17197291,43,2375683,1983556,11,150,5,160,3,60
18952650,51,2635731,2243604,12,150,5,160,3,60
20707578,38,2920907,2528780,13,150,5,160,3,60
22462320,31,3222944,2830817,14,150,5,160,3,60
24217058,39,3530098,3137971,15,150,5,160,3,60
25971587,31,3858054,3465927,16,150,5,160,3,60
27726192,35,4162952,3770825,17,150,5,160,3,60
29480421,33,4498462,4106335,18,150,5,160,3,60
31235276,34,4788512,4396385,19,150,5,160,3,60
32989858,34,5114633,4722506,20,150,5,160,3,60
34744559,56,5415968,5023841,21,150,5,160,3,60
36499056,34,5731369,5339242,22,150,5,160,3,60
38253538,32,6047304,5655177,23,150,5,160,3,60
40007729,56,6385580,5993453,24,150,5,160,3,60
41762058,40,6719306,6327179,25,150,5,160,3,60
43516699,32,7037919,6645792,26,150,5,160,3,60
45271314,34,7343291,6951164,27,150,5,160,3,60
47025955,2,7650507,7258380,28,150,5,160,3,60
48780331,46,7976313,7584186,29,150,5,160,3,60
50534955,54,8272185,7880058,30,150,5,160,3,60
52289423,53,8560547,8168420,31,150,5,160,3,60
54043816,46,8865193,8473066,32,150,5,160,3,60
55798425,32,9145789,8753662,33,150,5,160,3,60
57552979,53,9439520,9047393,34,150,5,160,3,60
59307398,44,9749200,9357073,35,150,5,160,3,60
61061891,47,10052549,9660422,36,150,5,160,3,60
62816644,56,10335025,9942898,37,150,5,160,3,60
64571063,36,10674561,10282434,38,150,5,160,3,60
66324680,32,11054887,10662760,39,150,5,160,3,60
68078660,32,11403626,11011499,40,150,5,160,3,60
69831115,56,11892398,11500271,41,150,5,160,3,60
71584018,41,12359977,11967850,42,150,5,160,3,60
73336505,56,12865393,12473266,43,150,5,160,3,60
75089434,39,13314000,12921873,44,150,5,160,3,60
76842075,36,13800049,13407922,45,150,5,160,3,60
78594293,34,14302283,13910156,46,150,5,160,3,60
80346783,36,14805097,14412970,47,150,5,160,3,60
82098988,56,15317166,14925039,48,150,5,160,3,60
83851421,56,15810492,15418365,49,150,5,160,3,60
85603636,36,16329769,15937642,50,150,5,160,3,60
87356459,2,16808441,16416314,51,150,5,160,3,60
89108506,56,17324225,16932098,52,150,5,160,3,60
90859620,56,17905557,17513430,53,150,5,160,3,60
92611083,56,18474197,18082070,54,150,5,160,3,60
94362355,39,19041635,18649508,55,150,5,160,3,60
96113442,56,19633412,19241285,56,150,5,160,3,60
97864528,31,20213043,19820916,57,150,5,160,3,60
99615631,56,20795098,20402971,58,150,5,160,3,60
101367068,43,21354275,20962148,59,150,5,160,3,60
103118354,35,21915642,21523515,60,150,5,160,3,60
0,0,0,0,0,150,6,160,3,60
0,0,77489,16302,1,150,6,160,3,60
2198786,32,626253,489390,2,150,6,160,3,60
4483755,33,965221,783054,3,150,6,160,3,60
6768773,37,1228414,1026553,4,150,6,160,3,60
9053692,2,1476525,1260939,5,150,6,160,3,60
11338300,47,1732309,1515838,6,150,6,160,3,60
13623058,34,1968961,1752490,7,150,6,160,3,60
15907615,35,2178881,1962410,8,150,6,160,3,60
18191540,40,2437261,2220790,9,150,6,160,3,60
20475182,32,2724139,2507668,10,150,6,160,3,60
22758745,33,3026992,2810521,11,150,6,160,3,60
25042248,34,3333255,3116784,12,150,6,160,3,60
27325547,30,3658121,3441650,13,150,6,160,3,60
29608777,52,4000478,3784007,14,150,6,160,3,60
31891871,33,4369422,4152951,15,150,6,160,3,60
34174919,49,4737293,4520822,16,150,6,160,3,60
36458050,46,5093994,4877523,17,150,6,160,3,60
38741151,42,5449195,5232724,18,150,6,160,3,60
41023999,33,5828531,5612060,19,150,6,160,3,60
43306833,56,6203819,5987348,20,150,6,160,3,60
45589616,52,6566546,6350075,21,150,6,160,3,60
47872423,58,6956339,6739868,22,150,6,160,3,60
50155168,42,7343297,7126826,23,150,6,160,3,60
52437676,48,7750730,7534259,24,150,6,160,3,60
54720115,55,8161043,7944572,25,150,6,160,3,60
57002622,56,8581207,8364736,26,150,6,160,3,60
59285130,42,8984462,8767991,27,150,6,160,3,60
61567623,48,9391228,9174757,28,150,6,160,3,60
63849950,52,9815319,9598848,29,150,6,160,3,60
66132338,56,10248206,10031735,30,150,6,160,3,60
68414576,56,10684331,10467860,31,150,6,160,3,60
70696658,36,11112067,10895596,32,150,6,160,3,60
72978796,36,11545814,11329343,33,150,6,160,3,60
75260303,51,12030867,11814396,34,150,6,160,3,60
77539658,45,12692447,12475976,35,150,6,160,3,60
79818854,56,13372293,13155822,36,150,6,160,3,60
82098154,48,14047856,13831385,37,150,6,160,3,60
84377353,56,14744229,14527758,38,150,6,160,3,60
86656474,48,15424340,15207869,39,150,6,160,3,60
88935704,35,16113004,15896533,40,150,6,160,3,60
91214869,56,16800567,16584096,41,150,6,160,3,60
93493971,56,17479389,17262918,42,150,6,160,3,60
95772949,32,18179551,17963080,43,150,6,160,3,60
98052021,33,18913666,18697195,44,150,6,160,3,60
100330740,56,19702440,19485969,45,150,6,160,3,60
102609498,32,20468905,20252434,46,150,6,160,3,60
104888200,47,21251377,21034906,47,150,6,160,3,60
107166858,56,22036443,21819972,48,150,6,160,3,60
109445630,48,22812278,22595807,49,150,6,160,3,60
111724283,39,23590901,23374430,50,150,6,160,3,60
114003080,56,24378682,24162211,51,150,6,160,3,60
116281741,56,25155117,24938646,52,150,6,160,3,60
118560432,56,25946044,25729573,53,150,6,160,3,60
120839014,57,26724601,26508130,54,150,6,160,3,60
123117645,37,27509180,27292709,55,150,6,160,3,60
125396195,56,28297677,28081206,56,150,6,160,3,60
127675076,36,29085389,28868918,57,150,6,160,3,60
129953692,56,29867493,29651022,58,150,6,160,3,60
132232355,34,30648629,30432158,59,150,6,160,3,60
134510938,56,31430923,31214452,60,150,6,160,3,60
