QueueDropPackets,PacketsInQueue,PacketsDropPhyRx,PacketsDropPhyRxInterferences,Time(s),NumSTAs,FrequencyBand(GHz),ChannelWidth(MHz),Seed,TotalSimulationTime(s)
34988408,44,6548744,6230647,25,150,5,160,4,60
36446672,40,6903132,6585035,26,150,5,160,4,60
37904975,33,7258452,6940355,27,150,5,160,4,60
39363058,33,7619252,7301155,28,150,5,160,4,60
40820175,56,7920054,7601957,29,150,5,160,4,60
42276850,30,8230095,7911998,30,150,5,160,4,60
43733244,25,8545310,8227213,31,150,5,160,4,60
45188951,56,8882338,8564241,32,150,5,160,4,60
46643749,39,9249013,8930916,33,150,5,160,4,60
48098208,56,9625584,9307487,34,150,5,160,4,60
49552462,56,10010035,9691938,35,150,5,160,4,60
51006678,47,10395709,10077612,36,150,5,160,4,60
52460629,56,10787025,10468928,37,150,5,160,4,60
53914423,56,11182081,10863984,38,150,5,160,4,60
55368178,56,11578445,11260348,39,150,5,160,4,60
56821845,47,11977076,11658979,40,150,5,160,4,60
58274247,56,12419014,12100917,41,150,5,160,4,60
59726708,56,12858641,12540544,42,150,5,160,4,60
61178897,56,13307978,12989881,43,150,5,160,4,60
62631333,47,13748966,13430869,44,150,5,160,4,60
64083449,56,14199745,13881648,45,150,5,160,4,60
65535034,56,14666882,14348785,46,150,5,160,4,60
66986385,56,15143732,14825635,47,150,5,160,4,60
68438154,56,15606684,15288587,48,150,5,160,4,60
69889743,56,16077888,15759791,49,150,5,160,4,60
71340512,56,16572876,16254779,50,150,5,160,4,60
72791572,56,17057858,16739761,51,150,5,160,4,60
74242604,56,17544487,17226390,52,150,5,160,4,60
75693589,56,18031868,17713771,53,150,5,160,4,60
77144591,56,18523241,18205144,54,150,5,160,4,60
78595299,56,19019287,18701190,55,150,5,160,4,60
80045850,56,19521402,19203305,56,150,5,160,4,60
81496748,56,20012717,19694620,57,150,5,160,4,60
82947434,43,20513290,20195193,58,150,5,160,4,60
84398391,47,21003908,20685811,59,150,5,160,4,60
85849243,54,21495821,21177724,60,150,5,160,4,60
0,0,0,0,0,150,6,160,4,60
0,0,81302,28290,1,150,6,160,4,60
983572,39,567190,451492,2,150,6,160,4,60
2007196,32,808098,656829,3,150,6,160,4,60
3030812,33,1020523,852522,4,150,6,160,4,60
4053215,40,1298478,1111021,5,150,6,160,4,60
5074582,40,1601758,1408498,6,150,6,160,4,60
6093765,55,2017041,1823781,7,150,6,160,4,60
7112139,46,2477154,2283894,8,150,6,160,4,60
8130091,33,2967798,2774538,9,150,6,160,4,60
9147851,4,3463494,3270234,10,150,6,160,4,60
10165548,54,3963943,3770683,11,150,6,160,4,60
11182135,56,4532222,4338962,12,150,6,160,4,60
12198646,56,5101348,4908088,13,150,6,160,4,60
13214894,56,5687160,5493900,14,150,6,160,4,60
14228877,2,6405345,6212085,15,150,6,160,4,60
15242530,56,7145828,6952568,16,150,6,160,4,60
16255883,56,7901629,7708369,17,150,6,160,4,60
17268564,56,8698245,8504985,18,150,6,160,4,60
18281021,56,9505155,9311895,19,150,6,160,4,60
19293594,2,10315509,10122249,20,150,6,160,4,60
20305929,47,11125195,10931935,21,150,6,160,4,60
21318101,56,11954557,11761297,22,150,6,160,4,60
22330195,56,12783021,12589761,23,150,6,160,4,60
23342324,56,13612748,13419488,24,150,6,160,4,60
24354592,56,14438201,14244941,25,150,6,160,4,60
25366768,49,15264311,15071051,26,150,6,160,4,60
26378836,56,16096504,15903244,27,150,6,160,4,60
27390950,56,16927832,16734572,28,150,6,160,4,60
28402962,2,17768565,17575305,29,150,6,160,4,60
29414781,56,18615224,18421964,30,150,6,160,4,60
30426534,56,19463167,19269907,31,150,6,160,4,60
31438483,56,20309053,20115793,32,150,6,160,4,60
32450196,56,21159072,20965812,33,150,6,160,4,60
33461977,2,22005146,21811886,34,150,6,160,4,60
34473758,52,22857238,22663978,35,150,6,160,4,60
35485520,10,23709475,23516215,36,150,6,160,4,60
36497268,56,24557125,24363865,37,150,6,160,4,60
37508991,56,25406533,25213273,38,150,6,160,4,60
38520793,56,26256093,26062833,39,150,6,160,4,60
39532610,56,27103521,26910261,40,150,6,160,4,60
40544297,55,27954549,27761289,41,150,6,160,4,60
41556138,46,28802122,28608862,42,150,6,160,4,60
42567995,56,29652240,29458980,43,150,6,160,4,60
43579766,44,30497022,30303762,44,150,6,160,4,60
44591624,56,31344738,31151478,45,150,6,160,4,60
45603477,56,32197944,32004684,46,150,6,160,4,60
46615279,56,33047306,32854046,47,150,6,160,4,60
47627029,56,33898003,33704743,48,150,6,160,4,60
48638802,2,34745685,34552425,49,150,6,160,4,60
49650628,56,35600503,35407243,50,150,6,160,4,60
50662266,50,36455620,36262360,51,150,6,160,4,60
51673820,67,37310826,37117566,52,150,6,160,4,60
52685623,53,38162429,37969169,53,150,6,160,4,60
53697284,56,39015562,38822302,54,150,6,160,4,60
54708934,56,39872582,39679322,55,150,6,160,4,60
55720653,2,40726234,40532974,56,150,6,160,4,60
56732387,50,41578592,41385332,57,150,6,160,4,60
57744108,43,42435390,42242130,58,150,6,160,4,60
58755870,23,43285992,43092732,59,150,6,160,4,60
59767629,46,44141901,43948641,60,150,6,160,4,60
